"cod","mun","total","hombres","mujeres","date"
44010,"Albentosa",272,135,137,1998
44010,"Albentosa",266,132,134,1999
44010,"Albentosa",257,131,126,2000
44010,"Albentosa",256,131,125,2001
44010,"Albentosa",281,148,133,2002
44010,"Albentosa",311,167,144,2003
44010,"Albentosa",295,158,137,2004
44010,"Albentosa",299,166,133,2005
44010,"Albentosa",317,173,144,2006
44010,"Albentosa",334,184,150,2007
44010,"Albentosa",310,168,142,2008
44010,"Albentosa",317,169,148,2009
44010,"Albentosa",310,164,146,2010
44010,"Albentosa",301,156,145,2011
44010,"Albentosa",290,148,142,2012
44010,"Albentosa",296,151,145,2013
