"cod","mun","total","hombres","mujeres","date"
50012,"Alborge",136,68,68,1998
50012,"Alborge",139,71,68,1999
50012,"Alborge",141,73,68,2000
50012,"Alborge",136,69,67,2001
50012,"Alborge",139,70,69,2002
50012,"Alborge",133,72,61,2003
50012,"Alborge",130,68,62,2004
50012,"Alborge",133,70,63,2005
50012,"Alborge",125,64,61,2006
50012,"Alborge",124,64,60,2007
50012,"Alborge",124,64,60,2008
50012,"Alborge",124,64,60,2009
50012,"Alborge",126,65,61,2010
50012,"Alborge",121,62,59,2011
50012,"Alborge",118,58,60,2012
50012,"Alborge",119,60,59,2013
