"cod","mun","total","hombres","mujeres","date"
22204,"Sallent de Gállego",1016,537,479,1998
22204,"Sallent de Gállego",1027,539,488,1999
22204,"Sallent de Gállego",1053,550,503,2000
22204,"Sallent de Gállego",1081,557,524,2001
22204,"Sallent de Gállego",1148,586,562,2002
22204,"Sallent de Gállego",1172,585,587,2003
22204,"Sallent de Gállego",1227,609,618,2004
22204,"Sallent de Gállego",1316,668,648,2005
22204,"Sallent de Gállego",1384,695,689,2006
22204,"Sallent de Gállego",1400,695,705,2007
22204,"Sallent de Gállego",1376,687,689,2008
22204,"Sallent de Gállego",1480,748,732,2009
22204,"Sallent de Gállego",1542,786,756,2010
22204,"Sallent de Gállego",1536,779,757,2011
22204,"Sallent de Gállego",1512,762,750,2012
22204,"Sallent de Gállego",1490,750,740,2013
