"cod","mun","total","hombres","mujeres","date"
44141,"Lledó",210,112,98,1998
44141,"Lledó",204,110,94,1999
44141,"Lledó",201,110,91,2000
44141,"Lledó",199,108,91,2001
44141,"Lledó",204,112,92,2002
44141,"Lledó",200,110,90,2003
44141,"Lledó",191,104,87,2004
44141,"Lledó",186,101,85,2005
44141,"Lledó",181,98,83,2006
44141,"Lledó",184,102,82,2007
44141,"Lledó",182,103,79,2008
44141,"Lledó",175,93,82,2009
44141,"Lledó",170,92,78,2010
44141,"Lledó",168,94,74,2011
44141,"Lledó",169,97,72,2012
44141,"Lledó",172,95,77,2013
