"cod","mun","total","hombres","mujeres","date"
22109,"Fiscal",229,124,105,1998
22109,"Fiscal",241,134,107,1999
22109,"Fiscal",254,142,112,2000
22109,"Fiscal",236,128,108,2001
22109,"Fiscal",226,126,100,2002
22109,"Fiscal",251,143,108,2003
22109,"Fiscal",282,160,122,2004
22109,"Fiscal",272,155,117,2005
22109,"Fiscal",300,170,130,2006
22109,"Fiscal",296,167,129,2007
22109,"Fiscal",301,168,133,2008
22109,"Fiscal",330,181,149,2009
22109,"Fiscal",317,179,138,2010
22109,"Fiscal",318,177,141,2011
22109,"Fiscal",346,188,158,2012
22109,"Fiscal",374,208,166,2013
