"cod","mun","total","hombres","mujeres","date"
44156,"Monteagudo del Castillo",69,40,29,1998
44156,"Monteagudo del Castillo",68,39,29,1999
44156,"Monteagudo del Castillo",68,40,28,2000
44156,"Monteagudo del Castillo",63,37,26,2001
44156,"Monteagudo del Castillo",67,41,26,2002
44156,"Monteagudo del Castillo",67,41,26,2003
44156,"Monteagudo del Castillo",68,40,28,2004
44156,"Monteagudo del Castillo",65,40,25,2005
44156,"Monteagudo del Castillo",67,40,27,2006
44156,"Monteagudo del Castillo",74,45,29,2007
44156,"Monteagudo del Castillo",77,48,29,2008
44156,"Monteagudo del Castillo",80,48,32,2009
44156,"Monteagudo del Castillo",71,43,28,2010
44156,"Monteagudo del Castillo",66,39,27,2011
44156,"Monteagudo del Castillo",67,38,29,2012
44156,"Monteagudo del Castillo",59,33,26,2013
