"cod","mun","total","hombres","mujeres","date"
50137,"Leciñena",1387,690,697,1998
50137,"Leciñena",1378,693,685,1999
50137,"Leciñena",1367,686,681,2000
50137,"Leciñena",1338,669,669,2001
50137,"Leciñena",1302,655,647,2002
50137,"Leciñena",1296,655,641,2003
50137,"Leciñena",1280,647,633,2004
50137,"Leciñena",1284,646,638,2005
50137,"Leciñena",1288,646,642,2006
50137,"Leciñena",1291,644,647,2007
50137,"Leciñena",1309,652,657,2008
50137,"Leciñena",1299,643,656,2009
50137,"Leciñena",1305,640,665,2010
50137,"Leciñena",1339,665,674,2011
50137,"Leciñena",1306,650,656,2012
50137,"Leciñena",1263,638,625,2013
