"cod","mun","total","hombres","mujeres","date"
50133,"Lagata",154,81,73,1998
50133,"Lagata",153,80,73,1999
50133,"Lagata",140,77,63,2000
50133,"Lagata",139,75,64,2001
50133,"Lagata",132,70,62,2002
50133,"Lagata",141,79,62,2003
50133,"Lagata",132,73,59,2004
50133,"Lagata",141,83,58,2005
50133,"Lagata",155,91,64,2006
50133,"Lagata",144,84,60,2007
50133,"Lagata",141,82,59,2008
50133,"Lagata",137,75,62,2009
50133,"Lagata",134,75,59,2010
50133,"Lagata",145,81,64,2011
50133,"Lagata",135,75,60,2012
50133,"Lagata",142,77,65,2013
