"cod","mun","total","hombres","mujeres","date"
22182,"Plan",306,167,139,1998
22182,"Plan",323,176,147,1999
22182,"Plan",322,173,149,2000
22182,"Plan",315,169,146,2001
22182,"Plan",316,167,149,2002
22182,"Plan",319,166,153,2003
22182,"Plan",314,163,151,2004
22182,"Plan",319,163,156,2005
22182,"Plan",319,163,156,2006
22182,"Plan",323,167,156,2007
22182,"Plan",329,173,156,2008
22182,"Plan",332,175,157,2009
22182,"Plan",336,175,161,2010
22182,"Plan",327,171,156,2011
22182,"Plan",314,162,152,2012
22182,"Plan",312,163,149,2013
