"cod","mun","total","hombres","mujeres","date"
50253,"Terrer",672,322,350,1998
50253,"Terrer",665,318,347,1999
50253,"Terrer",625,300,325,2000
50253,"Terrer",612,298,314,2001
50253,"Terrer",601,292,309,2002
50253,"Terrer",568,278,290,2003
50253,"Terrer",539,266,273,2004
50253,"Terrer",569,284,285,2005
50253,"Terrer",560,281,279,2006
50253,"Terrer",541,272,269,2007
50253,"Terrer",525,265,260,2008
50253,"Terrer",526,267,259,2009
50253,"Terrer",519,260,259,2010
50253,"Terrer",500,254,246,2011
50253,"Terrer",475,249,226,2012
50253,"Terrer",586,307,279,2013
