"cod","mun","total","hombres","mujeres","date"
44263,"Villastar",346,185,161,1998
44263,"Villastar",350,185,165,1999
44263,"Villastar",341,181,160,2000
44263,"Villastar",332,175,157,2001
44263,"Villastar",339,178,161,2002
44263,"Villastar",338,175,163,2003
44263,"Villastar",327,171,156,2004
44263,"Villastar",333,174,159,2005
44263,"Villastar",347,185,162,2006
44263,"Villastar",351,189,162,2007
44263,"Villastar",359,189,170,2008
44263,"Villastar",427,222,205,2009
44263,"Villastar",450,232,218,2010
44263,"Villastar",448,233,215,2011
44263,"Villastar",480,241,239,2012
44263,"Villastar",498,252,246,2013
