"cod","mun","total","hombres","mujeres","date"
50062,"Burgo de Ebro (El)",1493,756,737,1998
50062,"Burgo de Ebro (El)",1531,777,754,1999
50062,"Burgo de Ebro (El)",1550,792,758,2000
50062,"Burgo de Ebro (El)",1600,817,783,2001
50062,"Burgo de Ebro (El)",1682,862,820,2002
50062,"Burgo de Ebro (El)",1695,873,822,2003
50062,"Burgo de Ebro (El)",1797,936,861,2004
50062,"Burgo de Ebro (El)",1894,985,909,2005
50062,"Burgo de Ebro (El)",1937,1014,923,2006
50062,"Burgo de Ebro (El)",2101,1099,1002,2007
50062,"Burgo de Ebro (El)",2188,1144,1044,2008
50062,"Burgo de Ebro (El)",2298,1202,1096,2009
50062,"Burgo de Ebro (El)",2321,1224,1097,2010
50062,"Burgo de Ebro (El)",2341,1223,1118,2011
50062,"Burgo de Ebro (El)",2363,1218,1145,2012
50062,"Burgo de Ebro (El)",2366,1210,1156,2013
