"cod","mun","total","hombres","mujeres","date"
44047,"Burbáguena",332,156,176,1998
44047,"Burbáguena",330,151,179,1999
44047,"Burbáguena",326,147,179,2000
44047,"Burbáguena",329,145,184,2001
44047,"Burbáguena",311,138,173,2002
44047,"Burbáguena",297,139,158,2003
44047,"Burbáguena",318,151,167,2004
44047,"Burbáguena",301,142,159,2005
44047,"Burbáguena",290,135,155,2006
44047,"Burbáguena",298,135,163,2007
44047,"Burbáguena",303,139,164,2008
44047,"Burbáguena",310,145,165,2009
44047,"Burbáguena",296,139,157,2010
44047,"Burbáguena",300,144,156,2011
44047,"Burbáguena",292,139,153,2012
44047,"Burbáguena",294,146,148,2013
