"cod","mun","total","hombres","mujeres","date"
44218,"Tormón",41,21,20,1998
44218,"Tormón",40,20,20,1999
44218,"Tormón",39,20,19,2000
44218,"Tormón",39,20,19,2001
44218,"Tormón",36,19,17,2002
44218,"Tormón",37,20,17,2003
44218,"Tormón",39,22,17,2004
44218,"Tormón",35,21,14,2005
44218,"Tormón",32,19,13,2006
44218,"Tormón",33,20,13,2007
44218,"Tormón",35,21,14,2008
44218,"Tormón",33,19,14,2009
44218,"Tormón",32,17,15,2010
44218,"Tormón",36,19,17,2011
44218,"Tormón",34,18,16,2012
44218,"Tormón",31,17,14,2013
