"cod","mun","total","hombres","mujeres","date"
50116,"Fuentes de Jiloca",370,192,178,1998
50116,"Fuentes de Jiloca",366,194,172,1999
50116,"Fuentes de Jiloca",353,187,166,2000
50116,"Fuentes de Jiloca",344,182,162,2001
50116,"Fuentes de Jiloca",334,174,160,2002
50116,"Fuentes de Jiloca",317,164,153,2003
50116,"Fuentes de Jiloca",308,158,150,2004
50116,"Fuentes de Jiloca",300,156,144,2005
50116,"Fuentes de Jiloca",296,156,140,2006
50116,"Fuentes de Jiloca",284,147,137,2007
50116,"Fuentes de Jiloca",294,155,139,2008
50116,"Fuentes de Jiloca",282,147,135,2009
50116,"Fuentes de Jiloca",280,149,131,2010
50116,"Fuentes de Jiloca",279,153,126,2011
50116,"Fuentes de Jiloca",280,154,126,2012
50116,"Fuentes de Jiloca",261,144,117,2013
