"cod","mun","total","hombres","mujeres","date"
44053,"Camañas",142,81,61,1998
44053,"Camañas",141,81,60,1999
44053,"Camañas",137,79,58,2000
44053,"Camañas",135,81,54,2001
44053,"Camañas",137,82,55,2002
44053,"Camañas",148,94,54,2003
44053,"Camañas",150,91,59,2004
44053,"Camañas",138,82,56,2005
44053,"Camañas",130,77,53,2006
44053,"Camañas",124,71,53,2007
44053,"Camañas",116,68,48,2008
44053,"Camañas",117,65,52,2009
44053,"Camañas",125,67,58,2010
44053,"Camañas",125,68,57,2011
44053,"Camañas",135,74,61,2012
44053,"Camañas",127,71,56,2013
