"cod","mun","total","hombres","mujeres","date"
44006,"Alacón",470,244,226,1998
44006,"Alacón",475,245,230,1999
44006,"Alacón",457,234,223,2000
44006,"Alacón",444,231,213,2001
44006,"Alacón",445,226,219,2002
44006,"Alacón",422,212,210,2003
44006,"Alacón",428,213,215,2004
44006,"Alacón",422,210,212,2005
44006,"Alacón",406,204,202,2006
44006,"Alacón",405,212,193,2007
44006,"Alacón",410,219,191,2008
44006,"Alacón",384,200,184,2009
44006,"Alacón",361,190,171,2010
44006,"Alacón",349,180,169,2011
44006,"Alacón",331,161,170,2012
44006,"Alacón",306,149,157,2013
