"cod","mun","total","hombres","mujeres","date"
44092,"Cuervo (El)",131,68,63,1998
44092,"Cuervo (El)",127,64,63,1999
44092,"Cuervo (El)",123,62,61,2000
44092,"Cuervo (El)",119,61,58,2001
44092,"Cuervo (El)",114,59,55,2002
44092,"Cuervo (El)",114,60,54,2003
44092,"Cuervo (El)",110,58,52,2004
44092,"Cuervo (El)",111,57,54,2005
44092,"Cuervo (El)",121,62,59,2006
44092,"Cuervo (El)",117,60,57,2007
44092,"Cuervo (El)",113,60,53,2008
44092,"Cuervo (El)",109,57,52,2009
44092,"Cuervo (El)",107,57,50,2010
44092,"Cuervo (El)",101,56,45,2011
44092,"Cuervo (El)",91,51,40,2012
44092,"Cuervo (El)",98,52,46,2013
