"cod","mun","total","hombres","mujeres","date"
50093,"Chodes",126,61,65,1998
50093,"Chodes",124,60,64,1999
50093,"Chodes",121,58,63,2000
50093,"Chodes",117,55,62,2001
50093,"Chodes",113,53,60,2002
50093,"Chodes",117,55,62,2003
50093,"Chodes",138,68,70,2004
50093,"Chodes",148,75,73,2005
50093,"Chodes",146,75,71,2006
50093,"Chodes",152,82,70,2007
50093,"Chodes",148,78,70,2008
50093,"Chodes",154,82,72,2009
50093,"Chodes",149,80,69,2010
50093,"Chodes",147,81,66,2011
50093,"Chodes",147,81,66,2012
50093,"Chodes",135,73,62,2013
