"cod","mun","total","hombres","mujeres","date"
44148,"Mezquita de Jarque",143,75,68,1998
44148,"Mezquita de Jarque",137,73,64,1999
44148,"Mezquita de Jarque",133,72,61,2000
44148,"Mezquita de Jarque",135,73,62,2001
44148,"Mezquita de Jarque",133,71,62,2002
44148,"Mezquita de Jarque",129,69,60,2003
44148,"Mezquita de Jarque",123,65,58,2004
44148,"Mezquita de Jarque",124,67,57,2005
44148,"Mezquita de Jarque",125,68,57,2006
44148,"Mezquita de Jarque",129,75,54,2007
44148,"Mezquita de Jarque",131,75,56,2008
44148,"Mezquita de Jarque",124,70,54,2009
44148,"Mezquita de Jarque",120,70,50,2010
44148,"Mezquita de Jarque",117,68,49,2011
44148,"Mezquita de Jarque",118,69,49,2012
44148,"Mezquita de Jarque",121,69,52,2013
