"cod","mun","total","hombres","mujeres","date"
50162,"Mara",216,112,104,1998
50162,"Mara",217,110,107,1999
50162,"Mara",205,103,102,2000
50162,"Mara",203,103,100,2001
50162,"Mara",199,99,100,2002
50162,"Mara",208,101,107,2003
50162,"Mara",200,98,102,2004
50162,"Mara",210,105,105,2005
50162,"Mara",199,100,99,2006
50162,"Mara",207,104,103,2007
50162,"Mara",212,109,103,2008
50162,"Mara",204,102,102,2009
50162,"Mara",206,103,103,2010
50162,"Mara",202,100,102,2011
50162,"Mara",190,96,94,2012
50162,"Mara",186,95,91,2013
