"cod","mun","total","hombres","mujeres","date"
44106,"Fortanete",195,98,97,1998
44106,"Fortanete",197,102,95,1999
44106,"Fortanete",194,105,89,2000
44106,"Fortanete",189,100,89,2001
44106,"Fortanete",185,98,87,2002
44106,"Fortanete",186,98,88,2003
44106,"Fortanete",202,111,91,2004
44106,"Fortanete",208,117,91,2005
44106,"Fortanete",203,109,94,2006
44106,"Fortanete",208,110,98,2007
44106,"Fortanete",240,140,100,2008
44106,"Fortanete",237,140,97,2009
44106,"Fortanete",224,134,90,2010
44106,"Fortanete",223,131,92,2011
44106,"Fortanete",222,132,90,2012
44106,"Fortanete",208,125,83,2013
