"cod","mun","total","hombres","mujeres","date"
22197,"Robres",690,357,333,1998
22197,"Robres",682,354,328,1999
22197,"Robres",670,347,323,2000
22197,"Robres",662,345,317,2001
22197,"Robres",661,347,314,2002
22197,"Robres",657,347,310,2003
22197,"Robres",661,345,316,2004
22197,"Robres",659,344,315,2005
22197,"Robres",643,331,312,2006
22197,"Robres",649,337,312,2007
22197,"Robres",643,333,310,2008
22197,"Robres",632,329,303,2009
22197,"Robres",630,327,303,2010
22197,"Robres",606,314,292,2011
22197,"Robres",605,313,292,2012
22197,"Robres",582,291,291,2013
