"cod","mun","total","hombres","mujeres","date"
44207,"San Martín del Río",307,147,160,1998
44207,"San Martín del Río",294,140,154,1999
44207,"San Martín del Río",288,138,150,2000
44207,"San Martín del Río",283,135,148,2001
44207,"San Martín del Río",275,133,142,2002
44207,"San Martín del Río",264,131,133,2003
44207,"San Martín del Río",255,124,131,2004
44207,"San Martín del Río",243,119,124,2005
44207,"San Martín del Río",234,115,119,2006
44207,"San Martín del Río",229,113,116,2007
44207,"San Martín del Río",210,105,105,2008
44207,"San Martín del Río",204,104,100,2009
44207,"San Martín del Río",199,102,97,2010
44207,"San Martín del Río",193,100,93,2011
44207,"San Martín del Río",191,98,93,2012
44207,"San Martín del Río",182,89,93,2013
