"cod","mun","total","hombres","mujeres","date"
50130,"Jarque",581,311,270,1998
50130,"Jarque",578,308,270,1999
50130,"Jarque",583,314,269,2000
50130,"Jarque",579,312,267,2001
50130,"Jarque",566,303,263,2002
50130,"Jarque",555,298,257,2003
50130,"Jarque",556,298,258,2004
50130,"Jarque",553,297,256,2005
50130,"Jarque",541,288,253,2006
50130,"Jarque",551,298,253,2007
50130,"Jarque",549,294,255,2008
50130,"Jarque",546,293,253,2009
50130,"Jarque",550,295,255,2010
50130,"Jarque",543,295,248,2011
50130,"Jarque",531,290,241,2012
50130,"Jarque",529,290,239,2013
