"cod","mun","total","hombres","mujeres","date"
44048,"Cabra de Mora",106,60,46,1998
44048,"Cabra de Mora",118,68,50,1999
44048,"Cabra de Mora",115,65,50,2000
44048,"Cabra de Mora",110,63,47,2001
44048,"Cabra de Mora",114,65,49,2002
44048,"Cabra de Mora",111,63,48,2003
44048,"Cabra de Mora",119,70,49,2004
44048,"Cabra de Mora",115,65,50,2005
44048,"Cabra de Mora",110,63,47,2006
44048,"Cabra de Mora",122,71,51,2007
44048,"Cabra de Mora",105,60,45,2008
44048,"Cabra de Mora",89,55,34,2009
44048,"Cabra de Mora",88,52,36,2010
44048,"Cabra de Mora",87,52,35,2011
44048,"Cabra de Mora",79,48,31,2012
44048,"Cabra de Mora",66,40,26,2013
