"cod","mun","total","hombres","mujeres","date"
44045,"Bronchales",441,237,204,1998
44045,"Bronchales",457,241,216,1999
44045,"Bronchales",457,245,212,2000
44045,"Bronchales",460,245,215,2001
44045,"Bronchales",474,251,223,2002
44045,"Bronchales",479,253,226,2003
44045,"Bronchales",463,249,214,2004
44045,"Bronchales",446,247,199,2005
44045,"Bronchales",458,256,202,2006
44045,"Bronchales",508,309,199,2007
44045,"Bronchales",488,284,204,2008
44045,"Bronchales",483,282,201,2009
44045,"Bronchales",480,274,206,2010
44045,"Bronchales",469,272,197,2011
44045,"Bronchales",472,277,195,2012
44045,"Bronchales",461,271,190,2013
