"cod","mun","total","hombres","mujeres","date"
50240,"Sástago",1479,739,740,1998
50240,"Sástago",1459,729,730,1999
50240,"Sástago",1444,726,718,2000
50240,"Sástago",1408,713,695,2001
50240,"Sástago",1373,699,674,2002
50240,"Sástago",1325,672,653,2003
50240,"Sástago",1307,657,650,2004
50240,"Sástago",1288,649,639,2005
50240,"Sástago",1249,634,615,2006
50240,"Sástago",1179,603,576,2007
50240,"Sástago",1138,580,558,2008
50240,"Sástago",1115,568,547,2009
50240,"Sástago",1260,649,611,2010
50240,"Sástago",1294,659,635,2011
50240,"Sástago",1266,646,620,2012
50240,"Sástago",1249,643,606,2013
