"cod","mun","total","hombres","mujeres","date"
44157,"Monterde de Albarracín",74,35,39,1998
44157,"Monterde de Albarracín",72,35,37,1999
44157,"Monterde de Albarracín",67,36,31,2000
44157,"Monterde de Albarracín",63,33,30,2001
44157,"Monterde de Albarracín",60,30,30,2002
44157,"Monterde de Albarracín",58,28,30,2003
44157,"Monterde de Albarracín",58,28,30,2004
44157,"Monterde de Albarracín",57,27,30,2005
44157,"Monterde de Albarracín",54,26,28,2006
44157,"Monterde de Albarracín",53,25,28,2007
44157,"Monterde de Albarracín",74,42,32,2008
44157,"Monterde de Albarracín",73,42,31,2009
44157,"Monterde de Albarracín",69,40,29,2010
44157,"Monterde de Albarracín",64,37,27,2011
44157,"Monterde de Albarracín",66,37,29,2012
44157,"Monterde de Albarracín",62,35,27,2013
