"cod","mun","total","hombres","mujeres","date"
44244,"Valdelinares",129,72,57,1998
44244,"Valdelinares",125,70,55,1999
44244,"Valdelinares",119,67,52,2000
44244,"Valdelinares",120,66,54,2001
44244,"Valdelinares",118,64,54,2002
44244,"Valdelinares",132,74,58,2003
44244,"Valdelinares",141,81,60,2004
44244,"Valdelinares",134,77,57,2005
44244,"Valdelinares",125,70,55,2006
44244,"Valdelinares",123,72,51,2007
44244,"Valdelinares",110,63,47,2008
44244,"Valdelinares",106,62,44,2009
44244,"Valdelinares",116,67,49,2010
44244,"Valdelinares",113,67,46,2011
44244,"Valdelinares",106,62,44,2012
44244,"Valdelinares",100,61,39,2013
