"cod","mun","total","hombres","mujeres","date"
22172,"Peñalba",812,406,406,1998
22172,"Peñalba",812,409,403,1999
22172,"Peñalba",795,395,400,2000
22172,"Peñalba",789,394,395,2001
22172,"Peñalba",787,395,392,2002
22172,"Peñalba",764,383,381,2003
22172,"Peñalba",742,374,368,2004
22172,"Peñalba",727,370,357,2005
22172,"Peñalba",756,389,367,2006
22172,"Peñalba",753,394,359,2007
22172,"Peñalba",749,385,364,2008
22172,"Peñalba",741,379,362,2009
22172,"Peñalba",761,393,368,2010
22172,"Peñalba",765,400,365,2011
22172,"Peñalba",759,396,363,2012
22172,"Peñalba",720,377,343,2013
