"cod","mun","total","hombres","mujeres","date"
22195,"Quicena",135,71,64,1998
22195,"Quicena",147,78,69,1999
22195,"Quicena",149,79,70,2000
22195,"Quicena",148,77,71,2001
22195,"Quicena",146,75,71,2002
22195,"Quicena",146,74,72,2003
22195,"Quicena",207,105,102,2004
22195,"Quicena",228,117,111,2005
22195,"Quicena",274,138,136,2006
22195,"Quicena",304,158,146,2007
22195,"Quicena",306,158,148,2008
22195,"Quicena",305,156,149,2009
22195,"Quicena",302,156,146,2010
22195,"Quicena",290,151,139,2011
22195,"Quicena",291,150,141,2012
22195,"Quicena",298,153,145,2013
