"cod","mun","total","hombres","mujeres","date"
44075,"Celadas",422,227,195,1998
44075,"Celadas",435,233,202,1999
44075,"Celadas",424,229,195,2000
44075,"Celadas",412,224,188,2001
44075,"Celadas",414,225,189,2002
44075,"Celadas",420,230,190,2003
44075,"Celadas",419,230,189,2004
44075,"Celadas",430,237,193,2005
44075,"Celadas",418,229,189,2006
44075,"Celadas",405,223,182,2007
44075,"Celadas",440,252,188,2008
44075,"Celadas",443,247,196,2009
44075,"Celadas",440,238,202,2010
44075,"Celadas",434,236,198,2011
44075,"Celadas",406,219,187,2012
44075,"Celadas",404,222,182,2013
