"cod","mun","total","hombres","mujeres","date"
50178,"Moros",533,265,268,1998
50178,"Moros",533,265,268,1999
50178,"Moros",510,251,259,2000
50178,"Moros",521,257,264,2001
50178,"Moros",506,245,261,2002
50178,"Moros",495,248,247,2003
50178,"Moros",512,264,248,2004
50178,"Moros",506,259,247,2005
50178,"Moros",478,241,237,2006
50178,"Moros",469,241,228,2007
50178,"Moros",474,246,228,2008
50178,"Moros",481,248,233,2009
50178,"Moros",469,243,226,2010
50178,"Moros",449,232,217,2011
50178,"Moros",441,231,210,2012
50178,"Moros",434,231,203,2013
