"cod","mun","total","hombres","mujeres","date"
22039,"Ayerbe",1116,576,540,1998
22039,"Ayerbe",1111,573,538,1999
22039,"Ayerbe",1106,561,545,2000
22039,"Ayerbe",1114,565,549,2001
22039,"Ayerbe",1118,563,555,2002
22039,"Ayerbe",1081,549,532,2003
22039,"Ayerbe",1092,564,528,2004
22039,"Ayerbe",1097,559,538,2005
22039,"Ayerbe",1112,560,552,2006
22039,"Ayerbe",1111,557,554,2007
22039,"Ayerbe",1126,572,554,2008
22039,"Ayerbe",1125,568,557,2009
22039,"Ayerbe",1119,565,554,2010
22039,"Ayerbe",1125,567,558,2011
22039,"Ayerbe",1117,560,557,2012
22039,"Ayerbe",1111,561,550,2013
