"cod","mun","total","hombres","mujeres","date"
44152,"Monforte de Moyuela",84,49,35,1998
44152,"Monforte de Moyuela",63,37,26,1999
44152,"Monforte de Moyuela",61,35,26,2000
44152,"Monforte de Moyuela",58,33,25,2001
44152,"Monforte de Moyuela",81,47,34,2002
44152,"Monforte de Moyuela",73,47,26,2003
44152,"Monforte de Moyuela",75,47,28,2004
44152,"Monforte de Moyuela",76,50,26,2005
44152,"Monforte de Moyuela",81,53,28,2006
44152,"Monforte de Moyuela",80,53,27,2007
44152,"Monforte de Moyuela",84,53,31,2008
44152,"Monforte de Moyuela",80,52,28,2009
44152,"Monforte de Moyuela",69,46,23,2010
44152,"Monforte de Moyuela",64,43,21,2011
44152,"Monforte de Moyuela",63,44,19,2012
44152,"Monforte de Moyuela",66,45,21,2013
