"cod","mun","total","hombres","mujeres","date"
44247,"Valjunquera",443,225,218,1998
44247,"Valjunquera",438,225,213,1999
44247,"Valjunquera",440,218,222,2000
44247,"Valjunquera",433,217,216,2001
44247,"Valjunquera",432,217,215,2002
44247,"Valjunquera",428,219,209,2003
44247,"Valjunquera",420,216,204,2004
44247,"Valjunquera",424,218,206,2005
44247,"Valjunquera",414,214,200,2006
44247,"Valjunquera",411,210,201,2007
44247,"Valjunquera",410,214,196,2008
44247,"Valjunquera",417,218,199,2009
44247,"Valjunquera",403,209,194,2010
44247,"Valjunquera",387,200,187,2011
44247,"Valjunquera",386,198,188,2012
44247,"Valjunquera",383,197,186,2013
