"cod","mun","total","hombres","mujeres","date"
44264,"Villel",329,169,160,1998
44264,"Villel",333,174,159,1999
44264,"Villel",331,170,161,2000
44264,"Villel",332,170,162,2001
44264,"Villel",343,176,167,2002
44264,"Villel",347,191,156,2003
44264,"Villel",354,202,152,2004
44264,"Villel",322,183,139,2005
44264,"Villel",347,207,140,2006
44264,"Villel",367,212,155,2007
44264,"Villel",377,223,154,2008
44264,"Villel",382,222,160,2009
44264,"Villel",366,207,159,2010
44264,"Villel",342,197,145,2011
44264,"Villel",347,199,148,2012
44264,"Villel",355,204,151,2013
