"cod","mun","total","hombres","mujeres","date"
22105,"Estopiñán del Castillo",188,98,90,1998
22105,"Estopiñán del Castillo",182,95,87,1999
22105,"Estopiñán del Castillo",181,100,81,2000
22105,"Estopiñán del Castillo",204,113,91,2001
22105,"Estopiñán del Castillo",222,130,92,2002
22105,"Estopiñán del Castillo",227,133,94,2003
22105,"Estopiñán del Castillo",217,121,96,2004
22105,"Estopiñán del Castillo",210,115,95,2005
22105,"Estopiñán del Castillo",199,112,87,2006
22105,"Estopiñán del Castillo",198,110,88,2007
22105,"Estopiñán del Castillo",196,111,85,2008
22105,"Estopiñán del Castillo",181,97,84,2009
22105,"Estopiñán del Castillo",177,97,80,2010
22105,"Estopiñán del Castillo",174,97,77,2011
22105,"Estopiñán del Castillo",161,84,77,2012
22105,"Estopiñán del Castillo",144,75,69,2013
