"cod","mun","total","hombres","mujeres","date"
50192,"Nuévalos",300,174,126,1998
50192,"Nuévalos",309,179,130,1999
50192,"Nuévalos",344,197,147,2000
50192,"Nuévalos",352,201,151,2001
50192,"Nuévalos",367,205,162,2002
50192,"Nuévalos",393,208,185,2003
50192,"Nuévalos",384,205,179,2004
50192,"Nuévalos",374,198,176,2005
50192,"Nuévalos",338,181,157,2006
50192,"Nuévalos",342,187,155,2007
50192,"Nuévalos",353,193,160,2008
50192,"Nuévalos",361,199,162,2009
50192,"Nuévalos",356,194,162,2010
50192,"Nuévalos",355,200,155,2011
50192,"Nuévalos",350,197,153,2012
50192,"Nuévalos",348,195,153,2013
