"cod","mun","total","hombres","mujeres","date"
22189,"Puértolas",213,120,93,1998
22189,"Puértolas",213,120,93,1999
22189,"Puértolas",209,115,94,2000
22189,"Puértolas",212,119,93,2001
22189,"Puértolas",220,123,97,2002
22189,"Puértolas",223,124,99,2003
22189,"Puértolas",224,126,98,2004
22189,"Puértolas",230,129,101,2005
22189,"Puértolas",222,126,96,2006
22189,"Puértolas",227,129,98,2007
22189,"Puértolas",252,137,115,2008
22189,"Puértolas",239,132,107,2009
22189,"Puértolas",241,133,108,2010
22189,"Puértolas",233,127,106,2011
22189,"Puértolas",225,125,100,2012
22189,"Puértolas",214,122,92,2013
