"cod","mun","total","hombres","mujeres","date"
44261,"Villarquemado",1003,502,501,1998
44261,"Villarquemado",995,498,497,1999
44261,"Villarquemado",966,490,476,2000
44261,"Villarquemado",965,499,466,2001
44261,"Villarquemado",957,499,458,2002
44261,"Villarquemado",928,479,449,2003
44261,"Villarquemado",938,488,450,2004
44261,"Villarquemado",916,475,441,2005
44261,"Villarquemado",924,483,441,2006
44261,"Villarquemado",934,488,446,2007
44261,"Villarquemado",944,490,454,2008
44261,"Villarquemado",968,503,465,2009
44261,"Villarquemado",940,496,444,2010
44261,"Villarquemado",906,474,432,2011
44261,"Villarquemado",904,476,428,2012
44261,"Villarquemado",889,467,422,2013
