"cod","mun","total","hombres","mujeres","date"
50039,"Azuara",725,380,345,1998
50039,"Azuara",723,382,341,1999
50039,"Azuara",716,381,335,2000
50039,"Azuara",705,376,329,2001
50039,"Azuara",674,357,317,2002
50039,"Azuara",652,348,304,2003
50039,"Azuara",665,351,314,2004
50039,"Azuara",643,340,303,2005
50039,"Azuara",657,358,299,2006
50039,"Azuara",674,371,303,2007
50039,"Azuara",703,388,315,2008
50039,"Azuara",710,391,319,2009
50039,"Azuara",701,390,311,2010
50039,"Azuara",702,388,314,2011
50039,"Azuara",680,379,301,2012
50039,"Azuara",643,357,286,2013
