"cod","mun","total","hombres","mujeres","date"
50269,"Urrea de Jalón",345,174,171,1998
50269,"Urrea de Jalón",340,175,165,1999
50269,"Urrea de Jalón",334,171,163,2000
50269,"Urrea de Jalón",338,170,168,2001
50269,"Urrea de Jalón",339,177,162,2002
50269,"Urrea de Jalón",347,179,168,2003
50269,"Urrea de Jalón",344,168,176,2004
50269,"Urrea de Jalón",329,161,168,2005
50269,"Urrea de Jalón",369,185,184,2006
50269,"Urrea de Jalón",385,193,192,2007
50269,"Urrea de Jalón",408,211,197,2008
50269,"Urrea de Jalón",423,210,213,2009
50269,"Urrea de Jalón",414,202,212,2010
50269,"Urrea de Jalón",403,200,203,2011
50269,"Urrea de Jalón",396,201,195,2012
50269,"Urrea de Jalón",406,207,199,2013
