"cod","mun","total","hombres","mujeres","date"
50159,"Maluenda",1012,486,526,1998
50159,"Maluenda",998,477,521,1999
50159,"Maluenda",973,469,504,2000
50159,"Maluenda",1001,495,506,2001
50159,"Maluenda",1023,509,514,2002
50159,"Maluenda",1026,504,522,2003
50159,"Maluenda",1020,492,528,2004
50159,"Maluenda",1033,506,527,2005
50159,"Maluenda",1055,518,537,2006
50159,"Maluenda",1075,539,536,2007
50159,"Maluenda",1095,544,551,2008
50159,"Maluenda",1100,539,561,2009
50159,"Maluenda",1094,532,562,2010
50159,"Maluenda",1106,544,562,2011
50159,"Maluenda",1123,562,561,2012
50159,"Maluenda",1116,554,562,2013
