"cod","mun","total","hombres","mujeres","date"
44064,"Cascante del Río",128,80,48,1998
44064,"Cascante del Río",123,75,48,1999
44064,"Cascante del Río",121,75,46,2000
44064,"Cascante del Río",114,70,44,2001
44064,"Cascante del Río",109,64,45,2002
44064,"Cascante del Río",114,65,49,2003
44064,"Cascante del Río",103,60,43,2004
44064,"Cascante del Río",106,60,46,2005
44064,"Cascante del Río",97,57,40,2006
44064,"Cascante del Río",96,58,38,2007
44064,"Cascante del Río",91,54,37,2008
44064,"Cascante del Río",80,47,33,2009
44064,"Cascante del Río",79,46,33,2010
44064,"Cascante del Río",102,63,39,2011
44064,"Cascante del Río",91,56,35,2012
44064,"Cascante del Río",80,48,32,2013
