"cod","mun","total","hombres","mujeres","date"
50271,"Used",389,212,177,1998
50271,"Used",387,210,177,1999
50271,"Used",383,207,176,2000
50271,"Used",376,202,174,2001
50271,"Used",359,196,163,2002
50271,"Used",340,187,153,2003
50271,"Used",350,194,156,2004
50271,"Used",363,202,161,2005
50271,"Used",369,206,163,2006
50271,"Used",360,199,161,2007
50271,"Used",349,197,152,2008
50271,"Used",342,194,148,2009
50271,"Used",328,184,144,2010
50271,"Used",321,180,141,2011
50271,"Used",304,165,139,2012
50271,"Used",303,166,137,2013
