"cod","mun","total","hombres","mujeres","date"
44063,"Cañizar del Olivar",128,67,61,1998
44063,"Cañizar del Olivar",126,65,61,1999
44063,"Cañizar del Olivar",125,64,61,2000
44063,"Cañizar del Olivar",119,61,58,2001
44063,"Cañizar del Olivar",120,63,57,2002
44063,"Cañizar del Olivar",117,59,58,2003
44063,"Cañizar del Olivar",113,59,54,2004
44063,"Cañizar del Olivar",107,57,50,2005
44063,"Cañizar del Olivar",106,56,50,2006
44063,"Cañizar del Olivar",112,61,51,2007
44063,"Cañizar del Olivar",106,63,43,2008
44063,"Cañizar del Olivar",117,70,47,2009
44063,"Cañizar del Olivar",109,64,45,2010
44063,"Cañizar del Olivar",106,61,45,2011
44063,"Cañizar del Olivar",110,62,48,2012
44063,"Cañizar del Olivar",98,53,45,2013
