"cod","mun","total","hombres","mujeres","date"
50273,"Valdehorna",59,30,29,1998
50273,"Valdehorna",60,30,30,1999
50273,"Valdehorna",59,30,29,2000
50273,"Valdehorna",59,30,29,2001
50273,"Valdehorna",55,29,26,2002
50273,"Valdehorna",53,27,26,2003
50273,"Valdehorna",51,26,25,2004
50273,"Valdehorna",46,24,22,2005
50273,"Valdehorna",44,23,21,2006
50273,"Valdehorna",46,25,21,2007
50273,"Valdehorna",42,21,21,2008
50273,"Valdehorna",38,19,19,2009
50273,"Valdehorna",35,17,18,2010
50273,"Valdehorna",36,19,17,2011
50273,"Valdehorna",33,17,16,2012
50273,"Valdehorna",29,15,14,2013
