"cod","mun","total","hombres","mujeres","date"
50297,"Zaragoza",603367,290375,312992,1998
50297,"Zaragoza",603367,290375,312992,1999
50297,"Zaragoza",604631,290842,313789,2000
50297,"Zaragoza",610976,294442,316534,2001
50297,"Zaragoza",620419,299401,321018,2002
50297,"Zaragoza",626081,302059,324022,2003
50297,"Zaragoza",638799,308935,329864,2004
50297,"Zaragoza",647373,313588,333785,2005
50297,"Zaragoza",649181,314460,334721,2006
50297,"Zaragoza",654390,317274,337116,2007
50297,"Zaragoza",666129,324017,342112,2008
50297,"Zaragoza",674317,328470,345847,2009
50297,"Zaragoza",675121,328181,346940,2010
50297,"Zaragoza",674725,327075,347650,2011
50297,"Zaragoza",679624,328828,350796,2012
50297,"Zaragoza",682004,329700,352304,2013
