"cod","mun","total","hombres","mujeres","date"
44120,"Guadalaviar",288,145,143,1998
44120,"Guadalaviar",292,148,144,1999
44120,"Guadalaviar",287,146,141,2000
44120,"Guadalaviar",284,144,140,2001
44120,"Guadalaviar",279,144,135,2002
44120,"Guadalaviar",272,139,133,2003
44120,"Guadalaviar",273,140,133,2004
44120,"Guadalaviar",274,142,132,2005
44120,"Guadalaviar",275,142,133,2006
44120,"Guadalaviar",270,141,129,2007
44120,"Guadalaviar",263,136,127,2008
44120,"Guadalaviar",252,133,119,2009
44120,"Guadalaviar",243,130,113,2010
44120,"Guadalaviar",247,138,109,2011
44120,"Guadalaviar",236,134,102,2012
44120,"Guadalaviar",245,142,103,2013
