"cod","mun","total","hombres","mujeres","date"
44146,"Mata de los Olmos (La)",276,131,145,1998
44146,"Mata de los Olmos (La)",272,129,143,1999
44146,"Mata de los Olmos (La)",267,124,143,2000
44146,"Mata de los Olmos (La)",255,121,134,2001
44146,"Mata de los Olmos (La)",258,123,135,2002
44146,"Mata de los Olmos (La)",274,134,140,2003
44146,"Mata de los Olmos (La)",267,133,134,2004
44146,"Mata de los Olmos (La)",266,135,131,2005
44146,"Mata de los Olmos (La)",268,135,133,2006
44146,"Mata de los Olmos (La)",264,135,129,2007
44146,"Mata de los Olmos (La)",268,139,129,2008
44146,"Mata de los Olmos (La)",271,138,133,2009
44146,"Mata de los Olmos (La)",289,148,141,2010
44146,"Mata de los Olmos (La)",283,143,140,2011
44146,"Mata de los Olmos (La)",281,142,139,2012
44146,"Mata de los Olmos (La)",280,135,145,2013
