"cod","mun","total","hombres","mujeres","date"
44236,"Tronchón",97,51,46,1998
44236,"Tronchón",93,48,45,1999
44236,"Tronchón",95,51,44,2000
44236,"Tronchón",94,51,43,2001
44236,"Tronchón",96,51,45,2002
44236,"Tronchón",106,58,48,2003
44236,"Tronchón",107,58,49,2004
44236,"Tronchón",101,56,45,2005
44236,"Tronchón",94,51,43,2006
44236,"Tronchón",101,55,46,2007
44236,"Tronchón",111,60,51,2008
44236,"Tronchón",110,61,49,2009
44236,"Tronchón",106,58,48,2010
44236,"Tronchón",107,60,47,2011
44236,"Tronchón",100,56,44,2012
44236,"Tronchón",91,51,40,2013
