"cod","mun","total","hombres","mujeres","date"
50219,"Puebla de Alfindén (La)",1633,845,788,1998
50219,"Puebla de Alfindén (La)",1657,848,809,1999
50219,"Puebla de Alfindén (La)",1907,974,933,2000
50219,"Puebla de Alfindén (La)",2118,1074,1044,2001
50219,"Puebla de Alfindén (La)",2339,1190,1149,2002
50219,"Puebla de Alfindén (La)",2567,1312,1255,2003
50219,"Puebla de Alfindén (La)",3076,1563,1513,2004
50219,"Puebla de Alfindén (La)",3559,1801,1758,2005
50219,"Puebla de Alfindén (La)",4029,2050,1979,2006
50219,"Puebla de Alfindén (La)",4432,2279,2153,2007
50219,"Puebla de Alfindén (La)",4687,2463,2224,2008
50219,"Puebla de Alfindén (La)",5033,2635,2398,2009
50219,"Puebla de Alfindén (La)",5250,2746,2504,2010
50219,"Puebla de Alfindén (La)",5433,2846,2587,2011
50219,"Puebla de Alfindén (La)",5603,2916,2687,2012
50219,"Puebla de Alfindén (La)",5784,2985,2799,2013
