"cod","mun","total","hombres","mujeres","date"
22107,"Fanlo",118,70,48,1998
22107,"Fanlo",129,77,52,1999
22107,"Fanlo",176,100,76,2000
22107,"Fanlo",191,114,77,2001
22107,"Fanlo",185,110,75,2002
22107,"Fanlo",182,110,72,2003
22107,"Fanlo",172,100,72,2004
22107,"Fanlo",171,105,66,2005
22107,"Fanlo",170,105,65,2006
22107,"Fanlo",171,101,70,2007
22107,"Fanlo",159,94,65,2008
22107,"Fanlo",149,89,60,2009
22107,"Fanlo",138,85,53,2010
22107,"Fanlo",132,81,51,2011
22107,"Fanlo",126,78,48,2012
22107,"Fanlo",118,75,43,2013
