"cod","mun","total","hombres","mujeres","date"
44173,"Olmos (Los)",152,84,68,1998
44173,"Olmos (Los)",150,79,71,1999
44173,"Olmos (Los)",142,73,69,2000
44173,"Olmos (Los)",144,75,69,2001
44173,"Olmos (Los)",146,77,69,2002
44173,"Olmos (Los)",144,76,68,2003
44173,"Olmos (Los)",141,73,68,2004
44173,"Olmos (Los)",142,74,68,2005
44173,"Olmos (Los)",145,76,69,2006
44173,"Olmos (Los)",142,75,67,2007
44173,"Olmos (Los)",142,74,68,2008
44173,"Olmos (Los)",136,72,64,2009
44173,"Olmos (Los)",128,68,60,2010
44173,"Olmos (Los)",131,71,60,2011
44173,"Olmos (Los)",124,67,57,2012
44173,"Olmos (Los)",131,72,59,2013
