"cod","mun","total","hombres","mujeres","date"
44040,"Berge",223,117,106,1998
44040,"Berge",223,115,108,1999
44040,"Berge",231,117,114,2000
44040,"Berge",230,120,110,2001
44040,"Berge",249,125,124,2002
44040,"Berge",244,123,121,2003
44040,"Berge",246,123,123,2004
44040,"Berge",244,122,122,2005
44040,"Berge",246,123,123,2006
44040,"Berge",260,130,130,2007
44040,"Berge",264,132,132,2008
44040,"Berge",273,138,135,2009
44040,"Berge",274,138,136,2010
44040,"Berge",264,132,132,2011
44040,"Berge",254,127,127,2012
44040,"Berge",251,126,125,2013
