"cod","mun","total","hombres","mujeres","date"
50119,"Gelsa",1238,628,610,1998
50119,"Gelsa",1261,638,623,1999
50119,"Gelsa",1253,632,621,2000
50119,"Gelsa",1239,626,613,2001
50119,"Gelsa",1236,630,606,2002
50119,"Gelsa",1210,610,600,2003
50119,"Gelsa",1216,609,607,2004
50119,"Gelsa",1221,616,605,2005
50119,"Gelsa",1205,607,598,2006
50119,"Gelsa",1198,605,593,2007
50119,"Gelsa",1207,617,590,2008
50119,"Gelsa",1226,634,592,2009
50119,"Gelsa",1201,622,579,2010
50119,"Gelsa",1174,612,562,2011
50119,"Gelsa",1173,615,558,2012
50119,"Gelsa",1135,593,542,2013
