"cod","mun","total","hombres","mujeres","date"
22072,"Caldearenas",260,144,116,1998
22072,"Caldearenas",270,150,120,1999
22072,"Caldearenas",259,145,114,2000
22072,"Caldearenas",252,141,111,2001
22072,"Caldearenas",244,138,106,2002
22072,"Caldearenas",263,146,117,2003
22072,"Caldearenas",270,154,116,2004
22072,"Caldearenas",252,147,105,2005
22072,"Caldearenas",244,142,102,2006
22072,"Caldearenas",250,143,107,2007
22072,"Caldearenas",230,129,101,2008
22072,"Caldearenas",246,139,107,2009
22072,"Caldearenas",246,139,107,2010
22072,"Caldearenas",231,130,101,2011
22072,"Caldearenas",223,130,93,2012
22072,"Caldearenas",212,124,88,2013
