"cod","mun","total","hombres","mujeres","date"
50186,"Navardún",61,32,29,1998
50186,"Navardún",61,32,29,1999
50186,"Navardún",62,32,30,2000
50186,"Navardún",60,31,29,2001
50186,"Navardún",60,34,26,2002
50186,"Navardún",54,30,24,2003
50186,"Navardún",54,30,24,2004
50186,"Navardún",53,30,23,2005
50186,"Navardún",50,28,22,2006
50186,"Navardún",44,26,18,2007
50186,"Navardún",49,30,19,2008
50186,"Navardún",49,30,19,2009
50186,"Navardún",50,31,19,2010
50186,"Navardún",48,30,18,2011
50186,"Navardún",47,29,18,2012
50186,"Navardún",45,28,17,2013
