"cod","mun","total","hombres","mujeres","date"
44037,"Beceite",654,332,322,1998
44037,"Beceite",643,326,317,1999
44037,"Beceite",638,319,319,2000
44037,"Beceite",630,322,308,2001
44037,"Beceite",634,327,307,2002
44037,"Beceite",608,314,294,2003
44037,"Beceite",603,313,290,2004
44037,"Beceite",603,310,293,2005
44037,"Beceite",598,307,291,2006
44037,"Beceite",598,308,290,2007
44037,"Beceite",631,327,304,2008
44037,"Beceite",621,322,299,2009
44037,"Beceite",608,318,290,2010
44037,"Beceite",608,313,295,2011
44037,"Beceite",607,314,293,2012
44037,"Beceite",599,310,289,2013
