"cod","mun","total","hombres","mujeres","date"
50184,"Murero",143,82,61,1998
50184,"Murero",147,84,63,1999
50184,"Murero",149,85,64,2000
50184,"Murero",149,85,64,2001
50184,"Murero",149,83,66,2002
50184,"Murero",138,78,60,2003
50184,"Murero",139,75,64,2004
50184,"Murero",138,75,63,2005
50184,"Murero",146,80,66,2006
50184,"Murero",163,87,76,2007
50184,"Murero",159,88,71,2008
50184,"Murero",153,86,67,2009
50184,"Murero",146,85,61,2010
50184,"Murero",148,87,61,2011
50184,"Murero",140,79,61,2012
50184,"Murero",135,75,60,2013
