"cod","mun","total","hombres","mujeres","date"
50151,"Luna",932,492,440,1998
50151,"Luna",929,492,437,1999
50151,"Luna",928,489,439,2000
50151,"Luna",914,484,430,2001
50151,"Luna",903,481,422,2002
50151,"Luna",872,461,411,2003
50151,"Luna",881,468,413,2004
50151,"Luna",873,459,414,2005
50151,"Luna",853,446,407,2006
50151,"Luna",855,446,409,2007
50151,"Luna",872,448,424,2008
50151,"Luna",861,447,414,2009
50151,"Luna",846,442,404,2010
50151,"Luna",839,440,399,2011
50151,"Luna",825,437,388,2012
50151,"Luna",794,417,377,2013
