"cod","mun","total","hombres","mujeres","date"
50042,"Balconchán",30,15,15,1998
50042,"Balconchán",27,13,14,1999
50042,"Balconchán",26,13,13,2000
50042,"Balconchán",25,12,13,2001
50042,"Balconchán",24,11,13,2002
50042,"Balconchán",23,10,13,2003
50042,"Balconchán",18,6,12,2004
50042,"Balconchán",14,4,10,2005
50042,"Balconchán",13,3,10,2006
50042,"Balconchán",13,4,9,2007
50042,"Balconchán",13,5,8,2008
50042,"Balconchán",11,4,7,2009
50042,"Balconchán",12,5,7,2010
50042,"Balconchán",15,7,8,2011
50042,"Balconchán",14,6,8,2012
50042,"Balconchán",14,6,8,2013
